,wheatfield,ranch,forest,mine,appleorchard,bakery,conveniencestore,cheesefactory,furniturefactory,fruitandveggiemarket,cafe,familyrestaurant,stadium,tvstation,businesscenter,trainstation,shoppingmall,amusementpark,radiotower,gold
17994,2,0,2,2,0,5,2,2,4,1,1,0,1,1,1,1,1,1,1,18
17995,1,2,0,2,2,3,1,4,1,2,2,1,1,1,1,1,1,1,1,9
17996,3,4,1,1,1,2,0,4,0,1,0,0,1,1,1,1,1,1,1,33
17997,2,2,1,0,2,3,2,1,0,1,2,2,1,0,1,1,1,1,1,29
17998,2,1,2,1,1,1,2,1,1,3,4,1,1,1,1,1,1,1,1,15
17999,3,3,2,3,1,1,0,1,0,1,0,2,0,1,1,1,1,1,1,13
18000,2,1,3,2,2,1,1,0,2,2,3,0,0,1,1,1,1,1,1,10
18001,2,2,0,0,4,2,1,1,3,2,3,1,1,1,1,1,1,1,1,1
18002,2,2,2,1,1,2,4,3,1,0,0,1,1,0,1,1,1,1,1,31
18003,2,1,2,2,1,3,1,0,2,1,2,2,1,1,1,1,1,1,1,19
18004,2,2,3,0,2,1,1,0,1,0,1,2,0,1,1,1,1,1,1,3
18005,3,1,1,3,0,1,1,1,2,3,2,1,1,1,1,1,1,1,1,21
18006,3,1,3,2,1,1,2,1,0,1,1,3,1,1,1,1,1,1,1,4
18007,4,1,2,1,0,3,1,2,1,1,2,3,1,1,1,1,1,1,1,10
18008,3,1,2,2,3,2,0,0,2,0,2,1,1,1,1,1,1,1,1,5
18009,1,2,1,1,0,2,1,1,2,0,3,5,1,1,1,1,1,1,1,39
18010,4,2,1,0,1,3,1,0,0,1,1,3,1,1,0,1,1,1,1,6
18011,1,3,3,3,2,1,1,0,4,1,0,0,1,1,1,1,1,1,1,7
18012,3,2,0,2,1,3,0,1,1,1,2,4,1,1,1,1,1,1,1,41
18013,2,2,2,2,2,4,2,1,1,1,0,2,0,1,1,1,1,1,1,38
18014,2,2,1,3,3,3,3,0,1,1,1,0,1,1,1,1,1,1,1,25
18015,3,2,1,2,0,2,2,1,2,1,3,1,1,1,1,1,1,1,1,0
18016,2,2,1,2,2,2,1,2,1,3,1,2,1,1,1,1,1,1,1,4
18017,3,1,0,4,0,2,1,2,2,2,1,0,1,1,1,1,1,1,1,1
18018,2,0,2,0,1,3,2,1,2,1,1,3,1,1,1,1,1,1,1,5
18019,3,1,3,2,0,3,2,1,0,2,1,1,1,1,1,1,1,1,1,40
18020,4,1,2,1,4,2,2,1,1,1,0,1,1,1,1,1,1,1,1,19
18021,3,3,2,1,2,2,4,0,1,0,1,1,1,1,1,1,1,1,1,0
18022,2,2,0,1,3,2,1,2,3,2,1,3,0,1,1,1,1,1,1,48
18023,3,1,2,0,1,2,0,0,1,2,3,0,1,0,0,1,1,1,1,2
18024,4,1,2,1,1,1,1,2,0,1,4,2,1,1,1,1,1,1,1,4
18025,2,2,3,2,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,12
18026,2,2,0,4,1,4,1,1,1,1,0,1,1,1,1,1,1,1,1,41
18027,2,3,1,5,2,2,1,0,2,1,0,0,1,1,1,1,1,1,1,43
18028,3,2,2,1,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,4
18029,4,1,1,2,0,1,1,1,0,2,1,2,1,1,1,1,1,1,1,15
18030,1,2,1,0,3,2,4,1,1,0,2,2,1,1,0,1,1,1,1,85
18031,4,1,2,2,1,3,0,2,3,2,0,0,1,1,1,1,1,1,1,1
18032,3,2,1,2,1,3,0,0,0,1,4,2,1,1,1,1,1,1,1,39
18033,1,2,1,3,2,4,2,1,2,0,0,0,1,1,1,1,1,1,1,16
18034,2,0,1,3,1,2,4,0,0,1,3,2,1,1,1,1,1,1,1,58
18035,2,3,2,0,2,2,0,1,2,3,1,2,0,1,0,1,1,1,1,40
18036,3,0,1,3,2,1,1,0,2,2,1,2,1,1,1,1,1,1,1,28
18037,1,2,3,5,0,1,2,3,4,0,0,0,1,1,1,1,1,1,1,6
18038,4,2,1,0,2,1,1,0,2,0,3,1,1,1,1,1,1,1,1,6
18039,2,1,0,4,1,1,2,2,2,1,2,1,1,1,1,1,1,1,1,4
18040,2,2,3,4,2,2,1,1,1,0,2,0,1,1,1,1,1,1,1,33
18041,2,1,2,3,3,2,0,2,1,0,2,3,1,1,1,1,1,1,1,82
18042,4,1,0,2,1,1,2,1,0,1,2,2,1,0,0,1,1,1,1,10
18043,1,2,3,0,1,3,0,0,1,0,1,2,0,0,0,1,1,1,1,11
18044,4,1,0,2,2,1,1,1,1,3,2,2,1,1,1,1,1,1,1,5
18045,2,2,1,2,4,4,0,0,3,1,1,1,1,1,1,1,1,1,1,10
18046,3,1,2,2,2,1,0,1,4,0,2,2,1,0,1,1,1,1,1,49
18047,3,0,1,4,2,5,0,0,2,0,0,1,1,1,1,1,1,1,1,11
18048,4,1,1,3,3,2,0,3,2,1,1,0,1,0,1,1,1,1,1,13
18049,3,1,1,3,2,2,2,2,1,1,2,1,1,1,1,1,1,1,1,9
18050,2,2,4,0,0,4,3,0,1,1,2,3,1,1,1,1,1,1,1,11
18051,3,3,2,2,2,1,2,1,1,0,0,1,1,1,1,1,1,1,1,0
18052,2,4,1,0,0,2,2,2,1,2,2,0,0,1,0,1,1,1,1,9
18053,2,3,0,1,0,2,2,1,1,1,1,0,1,0,1,1,1,1,1,6
18054,1,1,1,3,1,2,3,1,2,1,3,0,1,1,1,1,1,1,1,7
18055,2,3,2,1,2,1,1,4,0,0,0,0,1,0,1,1,1,1,1,32
18056,3,1,0,1,2,4,1,1,1,2,1,2,1,1,1,1,1,1,1,3
18057,3,1,2,3,0,3,0,0,2,2,1,2,1,1,1,1,1,1,1,20
18058,4,2,2,2,1,2,1,1,1,0,1,0,1,0,0,1,1,1,1,20
18059,4,1,3,0,3,2,2,1,3,1,0,0,0,0,1,1,1,1,1,29
18060,1,4,1,2,2,3,3,0,1,2,1,1,1,1,0,1,1,1,1,21
18061,4,1,2,4,4,1,1,3,3,0,1,1,1,1,1,1,1,1,1,98
18062,3,2,0,1,2,3,1,1,2,1,2,1,1,1,0,1,1,1,1,52
18063,2,1,2,1,2,2,2,1,0,2,2,1,1,0,0,1,1,1,1,9
18064,3,2,0,3,2,1,1,1,1,2,3,2,0,1,1,1,1,1,1,7
18065,2,1,2,2,0,3,4,1,1,0,2,0,0,1,1,1,1,1,1,18
18066,2,2,0,4,0,2,2,1,1,1,2,2,1,1,1,1,1,1,1,60
18067,3,2,1,2,2,2,2,1,1,2,2,1,1,0,1,1,1,1,1,5
18068,2,2,2,2,0,2,2,1,2,1,1,0,1,1,1,1,1,1,1,22
18069,2,2,0,1,2,3,3,0,0,3,2,1,1,1,1,1,1,1,1,25
18070,2,2,1,3,2,2,2,1,2,0,0,1,1,1,1,1,1,1,1,21
18071,3,2,1,0,1,1,3,2,1,2,2,2,0,0,1,1,1,1,1,30
18072,2,2,2,1,1,2,4,0,1,1,2,1,0,0,0,1,1,1,1,18
18073,1,2,3,2,1,1,2,0,0,3,3,1,1,1,1,1,1,1,1,12
18074,3,4,1,1,0,2,2,3,1,1,0,0,1,1,1,1,1,1,1,5
18075,2,0,1,5,1,3,2,2,3,0,0,0,1,1,1,1,1,1,1,70
18076,1,2,2,1,2,4,1,1,0,4,2,2,1,0,0,1,1,1,1,0
18077,3,0,1,1,2,4,2,2,1,0,2,2,1,1,1,1,1,1,1,6
18078,2,2,2,2,1,2,0,4,2,1,1,1,1,1,0,1,1,1,1,5
18079,4,2,3,0,2,2,1,0,1,2,0,2,1,1,1,1,1,1,1,6
18080,3,3,0,1,2,2,2,2,0,0,2,2,1,1,1,1,1,1,1,27
18081,3,0,1,0,0,4,2,0,0,2,0,2,0,1,1,1,1,1,1,0
18082,1,1,2,2,1,4,2,1,1,2,2,0,1,1,1,1,1,1,1,25
18083,4,3,1,4,0,3,0,1,2,0,1,0,1,1,1,1,1,1,1,44
18084,3,2,3,1,0,2,1,0,1,1,2,2,0,1,1,1,1,1,1,14
18085,3,1,2,1,2,2,3,1,1,1,1,0,1,1,1,1,1,1,1,9
18086,1,1,2,2,0,3,1,1,1,1,4,0,1,0,1,1,1,1,1,31
18087,3,1,1,2,3,4,2,0,2,2,0,0,1,1,1,1,1,1,1,34
18088,3,3,2,0,0,1,2,0,2,1,2,2,0,1,0,1,1,1,1,3
18089,3,3,1,1,4,1,0,2,0,0,0,1,1,1,1,1,1,1,1,3
18090,2,2,3,2,0,3,2,1,0,1,0,1,1,0,1,1,1,1,1,9
18091,2,4,1,2,1,3,0,3,1,2,0,0,0,1,1,1,1,1,1,28
18092,2,4,2,1,2,1,0,2,2,0,1,2,1,1,1,1,1,1,1,20
18093,3,3,2,2,0,1,0,2,1,0,2,4,1,1,1,1,1,1,1,21
18094,1,1,1,2,2,5,0,2,1,1,2,1,1,1,1,1,1,1,1,0
18095,2,2,1,3,0,2,4,1,2,0,2,1,1,1,1,1,1,1,1,16
18096,1,2,1,2,3,2,1,3,0,0,0,2,1,1,0,1,1,1,1,4
18097,4,2,0,1,2,4,0,1,2,1,0,1,1,1,1,1,1,1,1,12
18098,2,1,3,0,0,2,2,3,1,0,2,1,0,0,0,1,1,1,1,0
18099,2,3,1,1,0,3,4,1,2,0,1,2,1,1,1,1,1,1,1,35
18100,1,4,1,0,3,2,2,3,1,2,1,0,1,1,1,1,1,1,1,9
18101,2,1,4,0,2,2,3,1,0,0,2,1,1,1,1,1,1,1,1,18
18102,4,1,3,2,2,1,4,0,1,1,0,0,1,1,1,1,1,1,1,48
18103,1,2,2,2,3,2,3,2,2,0,2,0,1,0,1,1,1,1,1,15
18104,2,0,1,3,0,4,1,0,4,0,3,0,1,1,1,1,1,1,1,9
18105,2,1,1,3,1,3,3,1,2,1,3,0,1,1,1,1,1,1,1,2
18106,3,2,2,1,1,2,4,2,0,1,0,4,1,0,1,1,1,1,1,34
18107,3,2,3,3,0,2,2,3,2,1,0,2,0,1,1,1,1,1,1,13
18108,3,1,2,2,3,3,0,0,3,1,0,3,0,1,1,1,1,1,1,1
18109,3,2,1,2,0,3,2,2,2,1,2,0,1,1,1,1,1,1,1,14
18110,2,3,1,1,2,2,1,2,2,3,0,0,1,1,1,1,1,1,1,6
18111,1,1,0,3,1,4,2,0,2,1,0,1,1,1,0,1,1,1,1,14
18112,5,1,1,3,1,4,1,2,1,0,0,1,1,1,1,1,1,1,1,4
18113,5,0,4,0,0,2,0,1,1,1,4,1,1,1,1,1,1,1,1,11
18114,3,1,0,2,1,2,2,1,0,2,0,3,1,1,1,1,1,1,1,17
18115,3,0,0,4,0,2,2,2,3,1,1,2,1,1,1,1,1,1,1,42
18116,2,1,4,3,2,2,2,0,1,0,2,3,1,1,1,1,1,1,1,33
18117,3,3,1,2,2,2,1,2,3,0,0,1,1,0,1,1,1,1,1,20
18118,2,3,2,0,1,4,0,1,0,0,0,1,0,0,0,1,1,1,1,11
18119,1,3,1,3,0,2,1,1,3,2,2,3,1,0,0,1,1,1,1,66
18120,2,3,3,0,1,1,3,3,0,0,2,2,1,1,1,1,1,1,1,20
18121,3,1,2,4,1,3,1,0,2,0,3,0,1,1,1,1,1,1,1,28
18122,5,3,0,1,1,2,2,2,0,1,2,0,1,1,1,1,1,1,1,58
18123,2,2,1,3,1,1,0,3,2,1,1,2,1,1,1,1,1,1,1,57
18124,3,2,1,2,2,2,0,2,2,0,3,1,1,1,1,1,1,1,1,22
18125,4,4,2,3,2,1,2,4,2,0,0,0,1,1,1,1,1,1,1,20
18126,3,1,0,1,3,3,3,1,1,1,2,2,1,1,0,1,1,1,1,24
18127,2,4,2,2,1,1,1,1,2,1,3,0,1,1,1,1,1,1,1,10
18128,4,2,2,0,0,1,2,1,1,1,2,4,0,0,0,1,1,1,1,4
18129,1,1,2,0,1,4,2,0,3,2,1,4,1,1,1,1,1,1,1,18
18130,3,0,2,3,2,2,1,3,2,1,0,2,1,1,1,1,1,1,1,8
18131,2,1,3,3,1,1,1,2,3,0,0,0,1,1,1,1,1,1,1,27
18132,3,2,1,4,3,3,2,1,2,0,0,0,1,1,1,1,1,1,1,37
18133,3,1,2,1,2,3,2,2,0,0,2,2,1,1,1,1,1,1,1,6
18134,1,0,1,0,1,2,1,2,2,3,3,1,1,1,1,1,1,1,1,3
18135,2,1,3,3,1,3,2,2,2,0,0,2,1,1,1,1,1,1,1,56
18136,2,2,1,2,3,4,1,1,2,0,0,0,1,1,1,1,1,1,1,33
18137,1,1,2,2,1,1,1,1,2,3,4,1,1,1,1,1,1,1,1,18
18138,3,0,2,3,1,2,2,1,2,0,2,0,1,1,1,1,1,1,1,9
18139,1,3,0,1,1,1,2,0,1,0,4,3,1,1,1,1,1,1,1,19
18140,4,2,0,2,4,1,2,1,3,1,0,0,1,1,1,1,1,1,1,15
18141,3,2,0,3,1,3,1,0,1,2,0,1,1,1,1,1,1,1,1,0
18142,3,1,1,2,0,2,4,2,1,0,1,3,1,1,1,1,1,1,1,45
18143,2,1,3,1,1,3,1,2,0,1,1,3,1,0,1,1,1,1,1,17
18144,2,2,0,3,2,2,3,2,0,2,0,2,1,1,1,1,1,1,1,65
18145,3,2,2,3,0,2,2,2,3,0,0,1,1,1,1,1,1,1,1,2
18146,2,2,3,2,1,3,3,2,2,1,0,2,1,1,1,1,1,1,1,24
18147,2,1,2,2,3,2,1,1,3,1,1,1,1,1,1,1,1,1,1,34
18148,1,1,1,2,2,3,1,1,2,2,0,2,1,1,1,1,1,1,1,27
18149,2,2,1,2,0,1,2,1,2,0,3,2,1,1,1,1,1,1,1,1
18150,1,2,0,1,1,3,4,1,0,0,2,2,1,1,1,1,1,1,1,17
18151,2,1,2,1,1,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1
18152,2,2,1,2,4,2,2,2,2,0,0,1,1,1,1,1,1,1,1,0
18153,3,0,0,1,2,4,1,0,0,0,2,3,1,1,1,1,1,1,1,23
18154,3,4,2,0,1,3,1,3,1,1,0,0,1,0,1,1,1,1,1,7
18155,3,2,2,2,3,2,0,5,1,1,1,1,1,1,1,1,1,1,1,7
18156,4,2,0,1,1,3,0,1,3,2,1,1,1,1,0,1,1,1,1,9
18157,2,1,3,1,1,2,0,2,1,0,2,4,1,1,1,1,1,1,1,38
18158,2,2,1,2,3,2,2,2,0,0,1,2,1,1,1,1,1,1,1,59
18159,5,3,2,1,0,2,0,2,1,2,1,2,1,1,1,1,1,1,1,21
18160,1,1,3,1,0,2,4,0,2,1,3,1,1,0,1,1,1,1,1,31
18161,2,4,1,1,1,2,2,4,1,1,0,1,1,1,1,1,1,1,1,40
18162,2,2,2,1,3,2,2,1,2,3,0,2,1,1,1,1,1,1,1,3
18163,2,1,0,3,2,3,0,1,0,2,4,1,1,1,1,1,1,1,1,10
18164,4,1,3,2,1,1,1,1,3,1,1,0,1,1,1,1,1,1,1,13
18165,3,2,1,1,0,1,2,2,1,0,3,3,1,1,1,1,1,1,1,5
18166,2,1,1,4,3,2,0,1,2,1,1,0,1,1,1,1,1,1,1,35
18167,3,3,1,2,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,7
18168,2,0,2,2,1,2,3,1,2,0,2,1,1,1,1,1,1,1,1,2
18169,2,2,2,2,2,4,1,2,1,1,2,0,1,0,0,1,1,1,1,1
18170,2,2,3,3,3,3,0,0,2,1,3,0,1,1,1,1,1,1,1,2
18171,2,2,0,4,2,4,1,0,1,2,1,1,1,1,0,1,1,1,1,14
18172,3,2,0,4,3,3,2,1,2,0,0,2,1,1,1,1,1,1,1,27
18173,3,2,0,4,0,4,1,1,2,2,0,0,1,1,1,1,1,1,1,16
18174,0,2,0,1,1,5,2,0,1,0,2,3,1,1,1,1,1,1,1,12
18175,2,0,2,1,1,5,0,1,1,2,1,4,1,1,1,1,1,1,1,19
18176,2,2,1,1,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,2
18177,2,0,2,3,4,3,2,0,3,3,1,0,1,1,1,1,1,1,1,11
18178,4,2,2,1,3,3,0,1,0,2,2,0,1,1,0,1,1,1,1,12
18179,1,1,1,2,0,3,1,1,1,2,2,2,1,1,1,1,1,1,1,27
18180,4,3,4,0,0,2,1,0,2,1,1,1,1,1,1,1,1,1,1,18
18181,4,1,2,0,1,2,0,1,2,1,2,3,1,1,0,1,1,1,1,2
18182,3,1,4,1,3,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1
18183,3,2,2,1,3,1,2,0,0,4,0,0,1,1,1,1,1,1,1,3
18184,3,2,3,2,1,2,1,2,1,0,2,2,1,1,1,1,1,1,1,60
18185,4,2,0,3,3,1,1,1,2,2,1,0,1,1,1,1,1,1,1,16
18186,4,2,2,0,3,2,2,2,0,3,0,0,0,0,1,1,1,1,1,2
18187,2,2,2,2,2,2,2,1,2,1,0,0,1,1,1,1,1,1,1,3
18188,2,2,3,1,2,2,3,0,0,1,2,2,1,1,1,1,1,1,1,1
18189,3,1,1,3,2,2,2,2,1,1,2,1,1,1,1,1,1,1,1,19
18190,2,2,1,2,3,1,2,2,2,0,0,1,1,1,1,1,1,1,1,5
18191,3,1,2,1,0,2,0,0,1,2,1,2,1,0,1,1,1,1,1,2
18192,2,3,2,1,0,2,2,1,0,1,1,5,1,1,1,1,1,1,1,12
18193,4,2,0,1,3,2,2,0,0,1,2,2,1,1,0,1,1,1,1,8
18194,2,2,1,2,1,3,0,2,3,0,1,0,1,1,0,1,1,1,1,1
18195,2,3,1,0,0,1,1,1,2,1,1,3,1,1,1,1,1,1,1,28
18196,1,2,0,2,2,2,2,1,0,2,2,2,1,1,0,1,1,1,1,36
18197,2,0,3,3,0,3,1,4,3,0,2,0,1,1,1,1,1,1,1,22
18198,3,0,1,3,2,3,2,1,1,1,1,1,1,1,1,1,1,1,1,22
18199,4,2,1,3,1,2,2,0,2,0,1,0,1,1,0,1,1,1,1,12
18200,3,2,2,1,0,1,2,1,1,0,3,2,1,0,1,1,1,1,1,53
18201,2,3,1,2,1,2,3,4,0,1,0,0,1,1,1,1,1,1,1,60
18202,4,0,2,3,1,3,2,0,2,2,2,1,1,1,1,1,1,1,1,95
18203,4,3,2,1,1,2,1,1,3,2,0,0,0,1,1,1,1,1,1,4
18204,1,1,3,4,2,1,4,1,2,1,2,0,1,1,1,1,1,1,1,43
18205,2,2,1,1,2,1,1,3,1,1,1,2,1,1,1,1,1,1,1,23
18206,3,1,1,0,1,3,1,1,1,1,2,2,0,1,0,1,1,1,1,17
18207,3,2,1,4,1,2,1,1,2,2,0,1,0,1,1,1,1,1,1,16
18208,2,3,1,3,1,1,1,2,3,1,0,0,1,1,1,1,1,1,1,7
18209,2,3,0,3,3,1,2,2,2,2,0,0,1,1,1,1,1,1,1,20
18210,3,1,1,1,1,1,1,0,4,2,3,3,1,1,1,1,1,1,1,24
18211,2,1,0,1,3,2,3,2,0,2,2,0,1,1,1,1,1,1,1,13
18212,1,0,1,3,3,4,2,1,1,1,2,2,1,0,1,1,1,1,1,23
18213,3,1,0,3,1,3,2,2,1,2,0,1,1,1,1,1,1,1,1,17
18214,4,1,2,0,2,1,1,1,0,2,3,2,1,1,1,1,1,1,1,27
18215,2,1,3,2,1,3,2,0,2,2,1,2,0,1,1,1,1,1,1,4
18216,3,1,2,4,3,2,1,0,4,1,1,0,1,1,1,1,1,1,1,33
18217,1,2,3,2,3,2,1,1,2,1,3,0,1,1,1,1,1,1,1,4
18218,2,1,1,3,2,1,0,1,1,3,3,1,1,1,1,1,1,1,1,41
18219,2,1,3,1,3,1,2,1,2,2,1,3,1,1,1,1,1,1,1,50
18220,2,2,1,3,1,4,1,1,0,0,0,1,1,1,1,1,1,1,1,42
18221,3,1,1,3,0,3,1,2,1,1,3,1,1,1,1,1,1,1,1,19
18222,2,3,1,2,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1,16
18223,3,1,0,3,2,2,2,1,1,1,1,3,1,1,1,1,1,1,1,23
18224,1,1,3,1,0,6,2,0,0,0,2,3,1,0,1,1,1,1,1,35
18225,1,4,2,2,1,1,0,0,2,2,2,0,1,1,0,1,1,1,1,41
18226,1,4,2,1,0,2,1,4,1,0,2,0,1,1,1,1,1,1,1,9
18227,2,3,0,2,1,2,1,2,3,2,1,1,1,1,1,1,1,1,1,3
18228,2,3,3,2,1,2,1,1,2,2,0,1,1,1,0,1,1,1,1,33
18229,4,3,4,0,0,1,2,1,1,0,2,0,1,1,1,1,1,1,1,22
18230,2,1,3,2,3,2,1,1,3,0,0,1,1,1,1,1,1,1,1,14
18231,3,1,2,0,0,3,2,2,2,1,0,4,1,1,1,1,1,1,1,7
18232,1,3,3,3,1,2,4,0,2,3,0,0,1,1,1,1,1,1,1,0
18233,3,0,2,4,0,2,2,0,3,2,2,1,1,1,1,1,1,1,1,28
18234,3,1,2,2,2,2,2,2,0,0,0,4,1,1,1,1,1,1,1,53
18235,3,3,2,3,1,2,0,0,1,2,3,2,1,1,1,1,1,1,1,55
18236,1,3,1,0,2,3,0,0,1,0,3,4,1,1,1,1,1,1,1,16
18237,3,0,1,2,1,4,3,1,0,0,1,1,0,0,1,1,1,1,1,28
18238,3,2,1,3,0,3,1,0,2,3,1,0,0,1,1,1,1,1,1,15
18239,3,2,0,1,1,1,2,1,2,1,2,1,1,1,0,1,1,1,1,4
18240,1,2,0,0,2,2,1,3,1,2,2,3,1,1,0,1,1,1,1,3
18241,2,2,2,1,2,2,2,1,1,2,2,1,1,1,1,1,1,1,1,59
18242,3,3,3,0,1,1,1,1,1,0,2,1,1,0,0,1,1,1,1,12
18243,3,2,0,2,1,2,2,2,1,2,2,0,1,1,1,1,1,1,1,1
18244,1,3,3,1,1,2,3,6,0,0,1,0,1,1,1,1,1,1,1,7
18245,2,2,4,2,1,2,0,1,1,2,0,3,1,1,0,1,1,1,1,86
18246,1,2,0,2,2,3,2,0,1,1,3,2,1,1,0,1,1,1,1,60
18247,2,1,1,2,1,3,3,3,0,2,3,0,1,1,1,1,1,1,1,2
18248,3,1,3,2,1,3,1,1,2,3,1,2,0,1,1,1,1,1,1,4
18249,4,1,2,4,1,2,1,2,3,0,0,0,1,1,1,1,1,1,1,61
18250,4,1,1,3,0,2,1,1,3,3,1,0,1,1,1,1,1,1,1,1
18251,2,3,2,2,1,1,0,2,3,2,0,1,1,1,1,1,1,1,1,14
18252,2,2,1,3,2,3,3,1,0,0,0,1,1,1,1,1,1,1,1,8
18253,3,2,2,3,1,2,2,2,2,0,0,0,1,1,1,1,1,1,1,1
18254,3,0,4,0,1,3,1,0,0,1,4,1,1,1,0,1,1,1,1,2
18255,4,0,0,2,1,2,1,1,0,1,2,2,1,1,1,1,1,1,1,2
18256,1,0,2,2,1,2,1,2,2,1,5,0,1,1,0,1,1,1,1,9
18257,4,1,0,3,0,1,0,3,2,1,3,1,1,0,1,1,1,1,1,50
18258,2,2,1,3,1,2,3,0,2,2,1,1,1,1,1,1,1,1,1,31
18259,3,0,2,2,2,2,0,0,2,1,3,4,1,1,1,1,1,1,1,58
18260,3,1,2,1,1,2,2,1,2,2,1,2,1,1,1,1,1,1,1,35
18261,1,2,2,3,0,3,4,1,3,0,0,0,1,1,1,1,1,1,1,14
18262,2,1,3,3,2,2,3,2,4,0,0,0,1,1,1,1,1,1,1,42
18263,1,2,0,1,1,5,0,2,2,2,1,1,1,0,1,1,1,1,1,6
18264,2,2,2,0,0,3,1,4,1,2,0,1,1,1,1,1,1,1,1,0
18265,1,2,1,0,4,2,3,2,1,0,2,2,1,1,1,1,1,1,1,8
18266,4,3,1,3,1,1,1,0,1,2,0,2,1,1,1,1,1,1,1,23
18267,2,2,0,2,1,2,2,0,2,1,0,0,1,0,1,1,1,1,1,5
18268,2,1,0,0,1,2,4,2,1,1,3,0,0,0,1,1,1,1,1,2
18269,2,1,1,2,1,4,1,1,2,0,2,2,1,1,1,1,1,1,1,23
18270,2,2,1,3,1,2,3,1,2,0,2,1,1,0,1,1,1,1,1,22
18271,3,3,0,2,0,2,3,1,1,2,0,0,1,1,1,1,1,1,1,7
18272,2,2,2,0,1,4,1,2,1,2,1,3,0,1,0,1,1,1,1,14
18273,4,3,3,1,1,2,1,3,1,0,0,0,1,0,1,1,1,1,1,1
18274,2,3,4,2,1,2,0,0,0,2,1,2,1,1,0,1,1,1,1,5
18275,4,0,3,2,2,2,0,1,2,1,0,0,1,1,1,1,1,1,1,0
18276,3,1,2,2,1,2,3,2,2,1,0,1,1,1,1,1,1,1,1,23
18277,1,1,0,3,2,3,0,2,3,2,2,0,0,1,1,1,1,1,1,29
18278,2,2,1,2,2,2,2,3,2,0,2,1,1,1,1,1,1,1,1,10
18279,4,1,2,2,3,2,1,0,2,1,1,0,1,1,1,1,1,1,1,33
18280,3,1,2,0,1,2,1,1,0,3,1,3,1,1,1,1,1,1,1,4
18281,2,2,3,0,3,1,2,2,4,0,2,0,1,1,1,1,1,1,1,5
18282,2,1,0,2,2,2,1,3,0,4,1,1,1,1,1,1,1,1,1,13
18283,3,1,2,0,2,2,3,0,3,1,1,1,1,1,1,1,1,1,1,1
18284,4,3,1,2,1,1,3,2,0,0,0,1,1,1,1,1,1,1,1,53
18285,4,1,4,0,1,4,3,1,1,1,0,1,1,1,1,1,1,1,1,40
18286,2,2,5,3,0,1,1,1,2,2,0,2,1,1,0,1,1,1,1,73
18287,2,1,3,2,1,3,1,1,3,2,1,1,1,1,1,1,1,1,1,5
18288,2,2,1,3,0,4,1,2,2,1,0,0,1,1,1,1,1,1,1,6
18289,3,0,3,2,2,3,1,2,1,1,0,1,1,1,1,1,1,1,1,27
18290,2,1,4,1,0,1,1,1,3,1,2,0,1,1,1,1,1,1,1,14
18291,3,0,2,1,1,3,2,3,0,1,1,2,1,0,1,1,1,1,1,28
18292,4,1,1,2,1,3,2,1,2,1,1,1,0,1,1,1,1,1,1,25
18293,2,2,3,2,2,3,2,1,1,1,0,2,1,1,1,1,1,1,1,38
18294,2,0,0,0,4,3,3,1,2,3,0,1,1,1,1,1,1,1,1,8
18295,2,0,2,1,2,2,3,1,0,0,2,3,1,1,1,1,1,1,1,10
18296,2,0,3,2,1,4,1,1,2,3,3,0,1,1,1,1,1,1,1,24
18297,4,0,1,2,2,1,2,1,3,2,2,2,1,1,1,1,1,1,1,3
18298,3,1,3,1,2,2,1,0,3,2,0,2,1,1,1,1,1,1,1,64
18299,2,1,2,3,2,1,3,1,3,0,2,0,0,0,1,1,1,1,1,38
18300,2,0,0,0,1,2,4,1,2,1,3,1,1,1,0,1,1,1,1,6
18301,2,0,3,0,1,3,2,0,1,2,4,3,1,1,0,1,1,1,1,5
18302,2,0,0,3,4,1,1,0,1,2,3,1,1,1,1,1,1,1,1,52
18303,3,1,2,2,1,1,0,2,3,1,1,2,1,1,1,1,1,1,1,46
18304,2,1,2,1,0,1,2,1,1,1,3,2,1,1,0,1,1,1,1,63
18305,3,1,1,1,2,4,1,0,1,2,2,2,1,1,1,1,1,1,1,19
18306,3,2,1,1,2,1,2,1,1,0,1,3,1,1,1,1,1,1,1,6
18307,4,1,2,4,0,1,1,2,2,1,1,1,1,1,1,1,1,1,1,16
18308,3,0,1,2,2,2,2,2,2,0,0,2,1,1,1,1,1,1,1,46
18309,2,1,4,2,0,2,2,0,2,0,1,1,0,1,1,1,1,1,1,21
18310,3,2,2,3,3,2,0,0,0,1,2,2,1,1,1,1,1,1,1,83
18311,1,4,0,0,1,2,2,3,2,1,1,3,1,1,1,1,1,1,1,23
18312,3,0,2,3,1,4,1,0,2,1,3,0,1,1,1,1,1,1,1,16
18313,3,1,1,1,1,3,2,1,1,1,3,3,1,1,1,1,1,1,1,36
18314,2,2,2,1,1,1,1,2,3,1,1,3,1,1,1,1,1,1,1,1
18315,2,1,2,0,2,2,1,1,2,1,3,2,1,1,0,1,1,1,1,9
